source_404_url,broken_slug,live_status_code,live_location,redirect_by,suggested_target_url,score,coverage,jaccard,sequence_ratio,decision,note
https://bitcoininfonews.com/institutions-rising-energy-prices-constraining-rate-cuts-fueling-golds-rally/,institutions-rising-energy-prices-constraining-rate-cuts-fueling-golds-rally,404,,,https://bitcoininfonews.com/institutions-rising-energy-prices-gold-price-interest-rate-expectations/,0.485,0.500,0.357,0.639,keep_404,Closest winner still weak: https://bitcoininfonews.com/institutions-rising-energy-prices-gold-price-interest-rate-expectations/
https://bitcoininfonews.com/interactive-brokers-crypto-trading-expands-to-europe/,interactive-brokers-crypto-trading-expands-to-europe,404,,,https://bitcoininfonews.com/interactive-brokers-crypto-trading-europe/,0.843,0.833,0.833,0.882,301_now_medium_confidence,Close enough to current winner for direct 301.
https://bitcoininfonews.com/japan-financial-giant-says-xrp-will-be-very-expensive/,japan-financial-giant-says-xrp-will-be-very-expensive,404,,,https://bitcoininfonews.com/xrp-will-be-very-expensive-japans-financial-giant-makes-bold-call/,0.613,0.750,0.500,0.441,keep_404,Closest winner still weak: https://bitcoininfonews.com/xrp-will-be-very-expensive-japans-financial-giant-makes-bold-call/
https://bitcoininfonews.com/jpmorgan-bitcoin-outperformed-gold-during-iran-war-acting-as-safe-haven-asset/,jpmorgan-bitcoin-outperformed-gold-during-iran-war-acting-as-safe-haven-asset,404,,,https://bitcoininfonews.com/jpmorgan-bitcoin-outperformed-gold-iran-war-safe-haven-asset/,0.830,0.818,0.818,0.876,301_now_medium_confidence,Close enough to current winner for direct 301.
https://bitcoininfonews.com/justin-sun-slams-trump-backed-wlfi-after-75m-defi-loan/,justin-sun-slams-trump-backed-wlfi-after-75m-defi-loan,404,,,https://bitcoininfonews.com/justin-sun-slams-trump-backed-wlfi-after-75-million-defi-loan/,0.863,0.900,0.750,0.939,301_now_medium_confidence,Close enough to current winner for direct 301.
https://bitcoininfonews.com/kb-card-avalanche-hybrid-stablecoin-credit-card-payments/,kb-card-avalanche-hybrid-stablecoin-credit-card-payments,404,,,https://bitcoininfonews.com/kb-card-south-korea-avalanche-hybrid-stablecoin-credit-card-payment-system/,0.765,0.857,0.545,0.862,manual_review,"Likely match, but keep manual review because similarity is not strong enough."
https://bitcoininfonews.com/kb-card-partners-with-avalanche-on-hybrid-stablecoin-credit-card-payments/,kb-card-partners-with-avalanche-on-hybrid-stablecoin-credit-card-payments,404,,,https://bitcoininfonews.com/kb-card-south-korea-avalanche-hybrid-stablecoin-credit-card-payment-system/,0.688,0.750,0.500,0.816,keep_404,Closest winner still weak: https://bitcoininfonews.com/kb-card-south-korea-avalanche-hybrid-stablecoin-credit-card-payment-system/
https://bitcoininfonews.com/kevin-warsh-fed-chair-nomination-crypto/,kevin-warsh-fed-chair-nomination-crypto,404,,,https://bitcoininfonews.com/kevin-warsh-fed-chair-nomination-stalled/,0.803,0.833,0.714,0.861,manual_review,"Likely match, but keep manual review because similarity is not strong enough."
https://bitcoininfonews.com/kevin-warsh-fed-chair-nomination-gets-key-u-s-consideration-date/,kevin-warsh-fed-chair-nomination-gets-key-u-s-consideration-date,404,,,https://bitcoininfonews.com/kevin-warsh-fed-chair-nomination-key-date-set/,0.644,0.636,0.583,0.752,keep_404,Closest winner still weak: https://bitcoininfonews.com/kevin-warsh-fed-chair-nomination-key-date-set/
https://bitcoininfonews.com/kevin-warsh-fed-chair-nomination-stalls-what-it-means-for-crypto/,kevin-warsh-fed-chair-nomination-stalls-what-it-means-for-crypto,404,,,https://bitcoininfonews.com/kevin-warsh-fed-chair-nomination-stalled/,0.578,0.556,0.500,0.750,keep_404,Closest winner still weak: https://bitcoininfonews.com/kevin-warsh-fed-chair-nomination-stalled/
https://bitcoininfonews.com/kraken-gets-direct-fed-access-in-first-for-crypto-banking/,kraken-gets-direct-fed-access-in-first-for-crypto-banking,404,,,https://bitcoininfonews.com/kraken-direct-fed-access-crypto-banking/,0.762,0.750,0.750,0.812,manual_review,"Likely match, but keep manual review because similarity is not strong enough."
https://bitcoininfonews.com/lido-responds-resolv-labs-vulnerability-attack-user-funds-safe/,lido-responds-resolv-labs-vulnerability-attack-user-funds-safe,404,,,https://bitcoininfonews.com/lido-responds-resolv-labs-vulnerability-user-funds-safe/,0.899,0.889,0.889,0.940,301_now_medium_confidence,Close enough to current winner for direct 301.
https://bitcoininfonews.com/lido-responds-to-resolv-labs-vulnerability-attack-user-funds-are-safe/,lido-responds-to-resolv-labs-vulnerability-attack-user-funds-are-safe,404,,,https://bitcoininfonews.com/lido-responds-resolv-labs-vulnerability-user-funds-safe/,0.817,0.800,0.800,0.887,manual_review,"Likely match, but keep manual review because similarity is not strong enough."
https://bitcoininfonews.com/lucky-independent-bitcoin-miner-nets-210000-btc-reward/,lucky-independent-bitcoin-miner-nets-210000-btc-reward,404,,,https://bitcoininfonews.com/lucky-independent-bitcoin-miner-210000-btc-reward/,0.890,0.875,0.875,0.951,301_now_medium_confidence,Close enough to current winner for direct 301.
https://bitcoininfonews.com/major-update-approved-for-surprise-altcoin-what-changes-are-coming/,major-update-approved-for-surprise-altcoin-what-changes-are-coming,404,,,https://bitcoininfonews.com/major-update-approved-surprise-altcoin-changes/,0.698,0.667,0.667,0.821,keep_404,Closest winner still weak: https://bitcoininfonews.com/major-update-approved-surprise-altcoin-changes/
https://bitcoininfonews.com/major-update-approved-surprise-altcoin-changes-coming/,major-update-approved-surprise-altcoin-changes-coming,404,,,https://bitcoininfonews.com/major-update-approved-surprise-altcoin-changes/,0.872,0.857,0.857,0.929,301_now_medium_confidence,Close enough to current winner for direct 301.
https://bitcoininfonews.com/mirae-asset-securities-eyes-hong-kong-retail-crypto-market/,mirae-asset-securities-eyes-hong-kong-retail-crypto-market,404,,,https://bitcoininfonews.com/mirae-asset-securities-hong-kong-retail-cryptocurrency-market/,0.777,0.778,0.700,0.891,manual_review,"Likely match, but keep manual review because similarity is not strong enough."
https://bitcoininfonews.com/morgan-stanley-bitcoin-etf-draws-34m-on-day-one-as-fee-pressure-mounts/,morgan-stanley-bitcoin-etf-draws-34m-on-day-one-as-fee-pressure-mounts,404,,,https://bitcoininfonews.com/morgan-stanley-bitcoin-etf-draws-34m-day-one-fee-pressure-builds/,0.884,0.909,0.833,0.896,301_now_medium_confidence,Close enough to current winner for direct 301.
https://bitcoininfonews.com/morgan-stanley-bitcoin-etf-fee-set-at-0-14-lowest-in-market-if-approved/,morgan-stanley-bitcoin-etf-fee-set-at-0-14-lowest-in-market-if-approved,404,,,https://bitcoininfonews.com/morgan-stanley-spot-bitcoin-etf-fee-014-percent/,0.434,0.417,0.333,0.627,keep_404,Closest winner still weak: https://bitcoininfonews.com/morgan-stanley-spot-bitcoin-etf-fee-014-percent/
https://bitcoininfonews.com/morgan-stanley-bitcoin-etf-launches-wednesday-what-to-know/,morgan-stanley-bitcoin-etf-launches-wednesday-what-to-know,404,,,https://bitcoininfonews.com/morgan-stanley-bitcoin-etf-launch-wednesday/,0.649,0.625,0.556,0.851,keep_404,Closest winner still weak: https://bitcoininfonews.com/morgan-stanley-bitcoin-etf-launch-wednesday/
https://bitcoininfonews.com/morgan-stanley-bitcoin-etf-launches-wednesday/,morgan-stanley-bitcoin-etf-launches-wednesday,404,,,https://bitcoininfonews.com/morgan-stanley-bitcoin-etf-launch-wednesday/,0.826,0.833,0.714,0.977,301_now_medium_confidence,Close enough to current winner for direct 301.
https://bitcoininfonews.com/morgan-stanley-bitcoin-etf-posts-top-1-debut/,morgan-stanley-bitcoin-etf-posts-top-1-debut,404,,,https://bitcoininfonews.com/morgan-stanley-bitcoin-etf-top-1-debut/,0.885,0.875,0.875,0.927,301_now_medium_confidence,Close enough to current winner for direct 301.
https://bitcoininfonews.com/morgan-stanley-bitcoin-fund-tops-wisdomtree-volume/,morgan-stanley-bitcoin-fund-tops-wisdomtree-volume,404,,,https://bitcoininfonews.com/morgan-stanley-bitcoin-fund-wisdomtree-volume/,0.875,0.857,0.857,0.947,301_now_medium_confidence,Close enough to current winner for direct 301.
https://bitcoininfonews.com/morgan-stanley-bitcoin-spot-etf-gets-official-listing-announcement/,morgan-stanley-bitcoin-spot-etf-gets-official-listing-announcement,404,,,https://bitcoininfonews.com/morgan-stanley-bitcoin-spot-etf-listing-announcement/,0.798,0.778,0.778,0.881,manual_review,"Likely match, but keep manual review because similarity is not strong enough."
https://bitcoininfonews.com/morgan-stanley-says-crypto-etf-adoption-is-still-early-as-advisor-access-expands-slowly/,morgan-stanley-says-crypto-etf-adoption-is-still-early-as-advisor-access-expands-slowly,404,,,https://bitcoininfonews.com/morgan-stanley-crypto-etf-adoption-still-early-advisor-access-slow/,0.755,0.750,0.692,0.863,manual_review,"Likely match, but keep manual review because similarity is not strong enough."
https://bitcoininfonews.com/morgan-stanley-spot-bitcoin-etf-may-be-coming-soon-bloomberg-analysts-say/,morgan-stanley-spot-bitcoin-etf-may-be-coming-soon-bloomberg-analysts-say,404,,,https://bitcoininfonews.com/morgan-stanley-spot-bitcoin-etf-coming-soon/,0.657,0.636,0.636,0.741,keep_404,Closest winner still weak: https://bitcoininfonews.com/morgan-stanley-spot-bitcoin-etf-coming-soon/
https://bitcoininfonews.com/morgan-stanleys-amy-oldenburg-says-bitcoin-etf-launch-had-top-first-day-trading/,morgan-stanleys-amy-oldenburg-says-bitcoin-etf-launch-had-top-first-day-trading,404,,,https://bitcoininfonews.com/morgan-stanley-amy-oldenburg-bitcoin-etf-best-first-day-trading/,0.637,0.615,0.533,0.845,keep_404,Closest winner still weak: https://bitcoininfonews.com/morgan-stanley-amy-oldenburg-bitcoin-etf-best-first-day-trading/
https://bitcoininfonews.com/naoris-launches-post-quantum-blockchain-as-bitcoin-ethereum-devs-react/,naoris-launches-post-quantum-blockchain-as-bitcoin-ethereum-devs-react,404,,,https://bitcoininfonews.com/naoris-post-quantum-blockchain-bitcoin-ethereum-threat/,0.681,0.667,0.600,0.839,keep_404,Closest winner still weak: https://bitcoininfonews.com/naoris-post-quantum-blockchain-bitcoin-ethereum-threat/
https://bitcoininfonews.com/naoris-launches-post-quantum-blockchain-bitcoin-ethereum-devs-react/,naoris-launches-post-quantum-blockchain-bitcoin-ethereum-devs-react,404,,,https://bitcoininfonews.com/naoris-post-quantum-blockchain-bitcoin-ethereum-threat/,0.685,0.667,0.600,0.860,keep_404,Closest winner still weak: https://bitcoininfonews.com/naoris-post-quantum-blockchain-bitcoin-ethereum-threat/
https://bitcoininfonews.com/next-altcoin-to-10x-is-it-hype-link-ondo-or-avax/,next-altcoin-to-10x-is-it-hype-link-ondo-or-avax,404,,,https://bitcoininfonews.com/next-altcoin-to-10x-hype-link-ondo-avax/,0.979,1.000,1.000,0.897,301_now_high_confidence,Very close slug variant to current winner.
https://bitcoininfonews.com/nyse-cpo-blockchain-integrate-existing-systems/,nyse-cpo-blockchain-integrate-existing-systems,404,,,https://bitcoininfonews.com/nyse-cpo-blockchain-integration-existing-systems/,0.822,0.833,0.714,0.957,301_now_medium_confidence,Close enough to current winner for direct 301.
https://bitcoininfonews.com/nyse-cpo-blockchain-will-integrate-into-existing-systems-not-replace-them/,nyse-cpo-blockchain-will-integrate-into-existing-systems-not-replace-them,404,,,https://bitcoininfonews.com/nyse-cpo-blockchain-integration-existing-systems/,0.542,0.500,0.455,0.777,keep_404,Closest winner still weak: https://bitcoininfonews.com/nyse-cpo-blockchain-integration-existing-systems/
https://bitcoininfonews.com/nyse-removes-position-limits-crypto-etf-options-landmark-rule-change/,nyse-removes-position-limits-crypto-etf-options-landmark-rule-change,404,,,https://bitcoininfonews.com/nyse-removes-position-limits-crypto-etf-options/,0.723,0.700,0.700,0.817,manual_review,"Likely match, but keep manual review because similarity is not strong enough."
https://bitcoininfonews.com/okx-singapore-stablecoin-visa-debit-card/,okx-singapore-stablecoin-visa-debit-card,404,,,https://bitcoininfonews.com/okx-singapore-launches-stablecoin-funded-visa-debit-card/,0.892,1.000,0.750,0.833,301_now_medium_confidence,Close enough to current winner for direct 301.
https://bitcoininfonews.com/ondo-finance-tokenized-shares-bitget-spot-trading/,ondo-finance-tokenized-shares-bitget-spot-trading,404,,,https://bitcoininfonews.com/ondo-tokenized-shares-bitget-spot-trading/,0.868,0.857,0.857,0.911,301_now_medium_confidence,Close enough to current winner for direct 301.
https://bitcoininfonews.com/one-of-a-kind-mansory-jesko-is-shifting-the-elite-player-base-from-winna-sportsbet-io-to-spartans-com/,one-of-a-kind-mansory-jesko-is-shifting-the-elite-player-base-from-winna-sportsbet-io-to-spartans-com,404,,,https://bitcoininfonews.com/one-of-a-kind-mansory-jesko-is-shifting-the-elite-player-base-from-winna-and-amp-sportsbet-io-to-spartans-com/,0.971,1.000,0.929,0.962,301_now_high_confidence,Very close slug variant to current winner.
https://bitcoininfonews.com/opensea-delays-sea-token-launch-as-nft-market-slump-deepens/,opensea-delays-sea-token-launch-as-nft-market-slump-deepens,404,,,https://bitcoininfonews.com/opensea-delays-sea-token-launch-nft-market-slump/,0.891,0.889,0.889,0.897,301_now_medium_confidence,Close enough to current winner for direct 301.
https://bitcoininfonews.com/plubit-targets-trader-survival-with-new-exchange-model/,plubit-targets-trader-survival-with-new-exchange-model,404,,,https://bitcoininfonews.com/plubit-targets-trader-survival-new-exchange-model/,0.990,1.000,1.000,0.951,301_now_high_confidence,Very close slug variant to current winner.
https://bitcoininfonews.com/plubit-trader-survival-exchange-model/,plubit-trader-survival-exchange-model,404,,,https://bitcoininfonews.com/plubit-targets-trader-survival-new-exchange-model/,0.922,1.000,0.833,0.860,301_now_high_confidence,Very close slug variant to current winner.
https://bitcoininfonews.com/polkadot-hack-1b-dot-minted-on-ethereum-profit-cap-explained/,polkadot-hack-1b-dot-minted-on-ethereum-profit-cap-explained,404,,,https://bitcoininfonews.com/polkadot-hack-1b-dot-minted-on-ethereum-liquidity-cap-profits/,0.732,0.778,0.636,0.760,manual_review,"Likely match, but keep manual review because similarity is not strong enough."
https://bitcoininfonews.com/polygon-launches-spol-liquid-staking-token-unlock-native-defi/,polygon-launches-spol-liquid-staking-token-unlock-native-defi,404,,,https://bitcoininfonews.com/polygon-launches-spol-liquid-staking-token-to-unlock-native-defi/,0.995,1.000,1.000,0.976,301_now_high_confidence,Very close slug variant to current winner.
https://bitcoininfonews.com/polymarket-acquires-brahma-boost-defi-infrastructure-trading-performance/,polymarket-acquires-brahma-boost-defi-infrastructure-trading-performance,404,,,https://bitcoininfonews.com/polymarket-acquires-brahma-defi-infrastructure-trading-performance/,0.891,0.875,0.875,0.957,301_now_medium_confidence,Close enough to current winner for direct 301.
https://bitcoininfonews.com/polymarket-acquires-brahma-to-boost-defi-infrastructure-and-trading-performance/,polymarket-acquires-brahma-to-boost-defi-infrastructure-and-trading-performance,404,,,https://bitcoininfonews.com/polymarket-acquires-brahma-defi-infrastructure-trading-performance/,0.882,0.875,0.875,0.910,301_now_medium_confidence,Close enough to current winner for direct 301.
https://bitcoininfonews.com/post-ceasefire-crypto-outlook-hangover-or-buying-opportunity/,post-ceasefire-crypto-outlook-hangover-or-buying-opportunity,404,,,https://bitcoininfonews.com/post-ceasefire-crypto-outlook-buying-opportunity/,0.863,0.857,0.857,0.889,301_now_medium_confidence,Close enough to current winner for direct 301.
https://bitcoininfonews.com/powell-replacement-rumors-bessent/url1,url1,404,,,,0.000,0.000,0.000,0.000,keep_404_no_candidate,No live winner candidate shared enough tokens.
https://bitcoininfonews.com/rave-liquidation-volume-hits-30-6m-trails-btc-eth/,rave-liquidation-volume-hits-30-6m-trails-btc-eth,404,,,https://bitcoininfonews.com/rave-liquidation-volume-30-6m-btc-eth/,0.794,0.778,0.778,0.860,manual_review,"Likely match, but keep manual review because similarity is not strong enough."
https://bitcoininfonews.com/ripple-clo-praises-sec-crypto-safe-harbor-proposal-as-xrp-rallies/,ripple-clo-praises-sec-crypto-safe-harbor-proposal-as-xrp-rallies,404,,,https://bitcoininfonews.com/ripple-clo-sec-crypto-safe-harbor-xrp/,0.705,0.700,0.700,0.725,keep_404,Closest winner still weak: https://bitcoininfonews.com/ripple-clo-sec-crypto-safe-harbor-xrp/
https://bitcoininfonews.com/ripple-clo-praises-sec-crypto-safe-harbor-proposal-xrp-rallies/,ripple-clo-praises-sec-crypto-safe-harbor-proposal-xrp-rallies,404,,,https://bitcoininfonews.com/ripple-clo-sec-crypto-safe-harbor-xrp/,0.709,0.700,0.700,0.747,keep_404,Closest winner still weak: https://bitcoininfonews.com/ripple-clo-sec-crypto-safe-harbor-xrp/
https://bitcoininfonews.com/ripple-launches-first-treasury-management-system-what-it-means-for-xrp-utility/,ripple-launches-first-treasury-management-system-what-it-means-for-xrp-utility,404,,,https://bitcoininfonews.com/ripple-launches-first-treasury-management-system-xrp-enterprise-utility/,0.779,0.800,0.727,0.805,manual_review,"Likely match, but keep manual review because similarity is not strong enough."
https://bitcoininfonews.com/ripple-news-rlusd-push-behind-federal-banking-charter-bid/,ripple-news-rlusd-push-behind-federal-banking-charter-bid,404,,,https://bitcoininfonews.com/ripple-news-rlusd-push-federal-banking-charter/,0.801,0.778,0.778,0.893,manual_review,"Likely match, but keep manual review because similarity is not strong enough."
https://bitcoininfonews.com/ripple-partners-with-ex-western-union-unit-to-streamline-cross-border-payments-is-xrp-set-for-a-breakout/,ripple-partners-with-ex-western-union-unit-to-streamline-cross-border-payments-is-xrp-set-for-a-breakout,404,,,https://bitcoininfonews.com/ripple-partnership-ex-western-union-unit-cross-border-payments-xrp-breakout/,0.762,0.769,0.714,0.816,manual_review,"Likely match, but keep manual review because similarity is not strong enough."
https://bitcoininfonews.com/ripple-prime-integrates-hyperliquid-hip-3-for-institutional-on-chain-perps/,ripple-prime-integrates-hyperliquid-hip-3-for-institutional-on-chain-perps,404,,,https://bitcoininfonews.com/ripple-prime-hyperliquid-hip-3-institutional-perpetual-contracts/,0.642,0.667,0.545,0.725,keep_404,Closest winner still weak: https://bitcoininfonews.com/ripple-prime-hyperliquid-hip-3-institutional-perpetual-contracts/
https://bitcoininfonews.com/ripple-prime-integrates-hyperliquid-hip-3-institutional-on-chain-perps/,ripple-prime-integrates-hyperliquid-hip-3-institutional-on-chain-perps,404,,,https://bitcoininfonews.com/ripple-prime-hyperliquid-hip-3-institutional-perpetual-contracts/,0.646,0.667,0.545,0.746,keep_404,Closest winner still weak: https://bitcoininfonews.com/ripple-prime-hyperliquid-hip-3-institutional-perpetual-contracts/
https://bitcoininfonews.com/ripple-rlusd-automated-settlement-singapore/,ripple-rlusd-automated-settlement-singapore,404,,,https://bitcoininfonews.com/ripple-rlusd-automated-settlement-cross-border-trade-singapore-sandbox/,0.819,1.000,0.556,0.761,manual_review,"Likely match, but keep manual review because similarity is not strong enough."
https://bitcoininfonews.com/ripple-tests-rlusd-automated-settlement-for-cross-border-trade-in-singapore-sandbox/,ripple-tests-rlusd-automated-settlement-for-cross-border-trade-in-singapore-sandbox,404,,,https://bitcoininfonews.com/ripple-rlusd-automated-settlement-cross-border-trade-singapore-sandbox/,0.903,0.900,0.900,0.915,301_now_high_confidence,Very close slug variant to current winner.
https://bitcoininfonews.com/ripple-treasury-brings-xrp-and-rlusd-into-corporate-finance/,ripple-treasury-brings-xrp-and-rlusd-into-corporate-finance,404,,,https://bitcoininfonews.com/ripple-treasury-xrp-rlusd-corporate-finance/,0.854,0.857,0.857,0.843,301_now_medium_confidence,Close enough to current winner for direct 301.
https://bitcoininfonews.com/russia-moves-to-corral-crypto-trading-punishing-retail-investors/,russia-moves-to-corral-crypto-trading-punishing-retail-investors,404,,,https://bitcoininfonews.com/russia-moves-to-corral-crypto-trading-punishing-retail/,0.883,0.875,0.875,0.915,301_now_medium_confidence,Close enough to current winner for direct 301.
https://bitcoininfonews.com/russia-to-admit-bitcoin-ethereum-and-solana-to-its-crypto-market/,russia-to-admit-bitcoin-ethereum-and-solana-to-its-crypto-market,404,,,https://bitcoininfonews.com/russia-admit-bitcoin-ethereum-solana-crypto-market/,0.975,1.000,1.000,0.877,301_now_high_confidence,Very close slug variant to current winner.
https://bitcoininfonews.com/santiment-whale-and-shark-addresses-add-61000-btc/,santiment-whale-and-shark-addresses-add-61000-btc,404,,,https://bitcoininfonews.com/santiment-whale-shark-addresses-added-61000-btc/,0.841,0.857,0.750,0.938,301_now_medium_confidence,Close enough to current winner for direct 301.
https://bitcoininfonews.com/santiment-whale-shark-addresses-add-61000-btc/,santiment-whale-shark-addresses-add-61000-btc,404,,,https://bitcoininfonews.com/santiment-whale-shark-addresses-added-61000-btc/,0.849,0.857,0.750,0.978,301_now_medium_confidence,Close enough to current winner for direct 301.
https://bitcoininfonews.com/schwab-plans-spot-bitcoin-ether-trading-launch-in-first-half-of-2026/,schwab-plans-spot-bitcoin-ether-trading-launch-in-first-half-of-2026,404,,,https://bitcoininfonews.com/schwab-plans-spot-bitcoin-ether-trading-launch-first-half-2026/,0.991,1.000,1.000,0.954,301_now_high_confidence,Very close slug variant to current winner.
https://bitcoininfonews.com/scott-bessent-urges-congress-move-faster-crypto-rules/,scott-bessent-urges-congress-move-faster-crypto-rules,404,,,https://bitcoininfonews.com/scott-bessent-congress-crypto-regulations/,0.528,0.500,0.444,0.723,keep_404,Closest winner still weak: https://bitcoininfonews.com/scott-bessent-congress-crypto-regulations/
https://bitcoininfonews.com/scott-bessent-urges-congress-to-move-faster-on-crypto-rules/,scott-bessent-urges-congress-to-move-faster-on-crypto-rules,404,,,https://bitcoininfonews.com/scott-bessent-congress-crypto-regulations/,0.519,0.500,0.444,0.680,keep_404,Closest winner still weak: https://bitcoininfonews.com/scott-bessent-congress-crypto-regulations/
https://bitcoininfonews.com/sec-and-cftc-issue-new-guidelines-for-crypto-interfaces/,sec-and-cftc-issue-new-guidelines-for-crypto-interfaces,404,,,https://bitcoininfonews.com/sec-cftc-new-guidelines-crypto-interfaces/,0.838,0.833,0.833,0.854,301_now_medium_confidence,Close enough to current winner for direct 301.
https://bitcoininfonews.com/sec-and-cftc-new-rules-unlock-three-compliant-crypto-fundraising-models-without-token-sales/,sec-and-cftc-new-rules-unlock-three-compliant-crypto-fundraising-models-without-token-sales,404,,,https://bitcoininfonews.com/sec-cftc-rules-compliant-crypto-fundraising-models-no-token-sales/,0.747,0.750,0.692,0.821,manual_review,"Likely match, but keep manual review because similarity is not strong enough."
https://bitcoininfonews.com/sec-approves-nasdaq-tokenized-settlement-pilot-what-investors-need-to-know/,sec-approves-nasdaq-tokenized-settlement-pilot-what-investors-need-to-know,404,,,https://bitcoininfonews.com/sec-nasdaq-tokenized-settlement-pilot/,0.533,0.500,0.500,0.667,keep_404,Closest winner still weak: https://bitcoininfonews.com/sec-nasdaq-tokenized-settlement-pilot/
https://bitcoininfonews.com/sec-approves-nasdaq-tokenized-settlement-pilot/,sec-approves-nasdaq-tokenized-settlement-pilot,404,,,https://bitcoininfonews.com/sec-nasdaq-tokenized-settlement-pilot/,0.845,0.833,0.833,0.892,301_now_medium_confidence,Close enough to current winner for direct 301.
https://bitcoininfonews.com/sec-cftc-crypto-fundraising-models/,sec-cftc-crypto-fundraising-models,404,,,https://bitcoininfonews.com/sec-cftc-rules-compliant-crypto-fundraising-models-no-token-sales/,0.787,1.000,0.500,0.687,manual_review,"Likely match, but keep manual review because similarity is not strong enough."
https://bitcoininfonews.com/sec-cftc-joint-crypto-regulations-take-effect-monday/,sec-cftc-joint-crypto-regulations-take-effect-monday,404,,,https://bitcoininfonews.com/sec-cftc-joint-crypto-regulations-take-effect/,0.886,0.875,0.875,0.928,301_now_medium_confidence,Close enough to current winner for direct 301.
https://bitcoininfonews.com/sec-cftc-joint-crypto-regulations-take-effect/INTERNAL_LINK_1,INTERNAL_LINK_1,404,,,https://bitcoininfonews.com/unstaked-aims-for-1-by-2027-as-link-slips-and-xmr-climbs/,0.406,0.667,0.222,0.028,keep_404,Closest winner still weak: https://bitcoininfonews.com/unstaked-aims-for-1-by-2027-as-link-slips-and-xmr-climbs/
https://bitcoininfonews.com/sec-cftc-joint-crypto-regulations-take-effect/INTERNAL_LINK_2,INTERNAL_LINK_2,404,,,https://bitcoininfonews.com/whales-buy-9m-link-pepe-steady-while-cold-wallet-eyes-2/,0.389,0.667,0.167,0.029,keep_404,Closest winner still weak: https://bitcoininfonews.com/whales-buy-9m-link-pepe-steady-while-cold-wallet-eyes-2/
https://bitcoininfonews.com/sec-cftc-joint-crypto-regulations-take-effect/INTERNAL_LINK_3,INTERNAL_LINK_3,404,,,https://bitcoininfonews.com/toncoin-price-drop-below-3/,0.219,0.333,0.143,0.049,keep_404,Closest winner still weak: https://bitcoininfonews.com/toncoin-price-drop-below-3/
https://bitcoininfonews.com/sec-cftc-new-rules-three-compliant-crypto-fundraising-models/,sec-cftc-new-rules-three-compliant-crypto-fundraising-models,404,,,https://bitcoininfonews.com/sec-cftc-rules-compliant-crypto-fundraising-models-no-token-sales/,0.788,0.875,0.636,0.800,manual_review,"Likely match, but keep manual review because similarity is not strong enough."
https://bitcoininfonews.com/sec-crypto-enforcement-cases-investor-protection/,sec-crypto-enforcement-cases-investor-protection,404,,,https://bitcoininfonews.com/sec-some-crypto-enforcement-cases-fail-to-deliver-investor-protection/,0.864,1.000,0.667,0.821,301_now_medium_confidence,Close enough to current winner for direct 301.
https://bitcoininfonews.com/sec-crypto-enforcement-cases-miss-investor-protection-goals/,sec-crypto-enforcement-cases-miss-investor-protection-goals,404,,,https://bitcoininfonews.com/sec-some-crypto-enforcement-cases-fail-to-deliver-investor-protection/,0.695,0.750,0.545,0.781,keep_404,Closest winner still weak: https://bitcoininfonews.com/sec-some-crypto-enforcement-cases-fail-to-deliver-investor-protection/
https://bitcoininfonews.com/sec-crypto-enforcement-cases-that-miss-investor-protection-goals/,sec-crypto-enforcement-cases-that-miss-investor-protection-goals,404,,,https://bitcoininfonews.com/sec-some-crypto-enforcement-cases-fail-to-deliver-investor-protection/,0.640,0.667,0.500,0.782,keep_404,Closest winner still weak: https://bitcoininfonews.com/sec-some-crypto-enforcement-cases-fail-to-deliver-investor-protection/
https://bitcoininfonews.com/sec-crypto-safe-harbor-debate-grows-around-token-safe-harbor-proposal-3-0/,sec-crypto-safe-harbor-debate-grows-around-token-safe-harbor-proposal-3-0,404,,,https://bitcoininfonews.com/sec-crypto-safe-harbor-proposal-3-filing/,0.543,0.545,0.500,0.602,keep_404,Closest winner still weak: https://bitcoininfonews.com/sec-crypto-safe-harbor-proposal-3-filing/
https://bitcoininfonews.com/sec-crypto-safe-harbor-debate-grows-around-token-safe-harbor-proposal/,sec-crypto-safe-harbor-debate-grows-around-token-safe-harbor-proposal,404,,,https://bitcoininfonews.com/sec-crypto-safe-harbor-proposal-3-filing/,0.528,0.556,0.455,0.569,keep_404,Closest winner still weak: https://bitcoininfonews.com/sec-crypto-safe-harbor-proposal-3-filing/
https://bitcoininfonews.com/sec-crypto-safe-harbor-debate-token-safe-harbor-proposal/,sec-crypto-safe-harbor-debate-token-safe-harbor-proposal,404,,,https://bitcoininfonews.com/sec-crypto-safe-harbor-proposal-3-filing/,0.653,0.714,0.556,0.646,keep_404,Closest winner still weak: https://bitcoininfonews.com/sec-crypto-safe-harbor-proposal-3-filing/
https://bitcoininfonews.com/sec-nears-reg-crypto-guidance-for-fundraising-atkins-says/,sec-nears-reg-crypto-guidance-for-fundraising-atkins-says,404,,,https://bitcoininfonews.com/sec-reg-crypto-fundraising-guidance-atkins/,0.733,0.750,0.750,0.667,manual_review,"Likely match, but keep manual review because similarity is not strong enough."
https://bitcoininfonews.com/sec-to-consider-most-crypto-assets-not-securities-under-federal-law/,sec-to-consider-most-crypto-assets-not-securities-under-federal-law,404,,,https://bitcoininfonews.com/sec-consider-most-crypto-assets-not-securities-federal-law/,0.906,0.900,0.900,0.928,301_now_high_confidence,Very close slug variant to current winner.
