source_url,target_url,source_title,target_title,reason,batch
https://bitcoininfonews.com/republic-europe-kraken-spv-ipo-8/,https://bitcoininfonews.com/republic-europe-kraken-spv-ipo/,Republic Europe Launches SPV for Kraken Investments,Republic Europe Introduces SPV for Kraken IPO Access,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-spv-ipo-9/,https://bitcoininfonews.com/republic-europe-kraken-spv-ipo/,Republic Europe Opens Kraken Investment Through SPV Before IPO,Republic Europe Introduces SPV for Kraken IPO Access,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-spv-launch-10/,https://bitcoininfonews.com/republic-europe-kraken-spv-launch/,Republic Europe Introduces SPV for Kraken Pre-IPO Equity,Republic Europe SPV Opens Kraken Access for Retail Investors,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-spv-launch-11/,https://bitcoininfonews.com/republic-europe-kraken-spv-launch/,Republic Europe Launches SPV for Kraken Equity Access,Republic Europe SPV Opens Kraken Access for Retail Investors,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-spv-launch-12/,https://bitcoininfonews.com/republic-europe-kraken-spv-launch/,Republic Europe Unveils Kraken SPV for Retail Investors,Republic Europe SPV Opens Kraken Access for Retail Investors,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-spv-launch-13/,https://bitcoininfonews.com/republic-europe-kraken-spv-launch/,Republic Europe Launches SPV for Retail Kraken Access,Republic Europe SPV Opens Kraken Access for Retail Investors,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-spv-launch-14/,https://bitcoininfonews.com/republic-europe-kraken-spv-launch/,Republic Europe Introduces SPV for Kraken's Pre-IPO Access,Republic Europe SPV Opens Kraken Access for Retail Investors,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-spv-launch-15/,https://bitcoininfonews.com/republic-europe-kraken-spv-launch/,Republic Europe Launches Kraken SPV for Retail Investors,Republic Europe SPV Opens Kraken Access for Retail Investors,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-spv-launch-16/,https://bitcoininfonews.com/republic-europe-kraken-spv-launch/,Republic Europe Launches SPV for Kraken Pre-IPO Investment,Republic Europe SPV Opens Kraken Access for Retail Investors,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-spv-launch-17/,https://bitcoininfonews.com/republic-europe-kraken-spv-launch/,Republic Europe Launches SPV for Kraken Pre-IPO,Republic Europe SPV Opens Kraken Access for Retail Investors,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-spv-launch-2/,https://bitcoininfonews.com/republic-europe-kraken-spv-launch/,Republic Europe Launches SPV for Retail Access to Kraken,Republic Europe SPV Opens Kraken Access for Retail Investors,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-spv-launch-3/,https://bitcoininfonews.com/republic-europe-kraken-spv-launch/,Republic Europe Launches SPV Offering Stake in Kraken Pre-IPO,Republic Europe SPV Opens Kraken Access for Retail Investors,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-spv-launch-4/,https://bitcoininfonews.com/republic-europe-kraken-spv-launch/,Republic Europe Launches SPV for Kraken Pre-IPO Access,Republic Europe SPV Opens Kraken Access for Retail Investors,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-spv-launch-5/,https://bitcoininfonews.com/republic-europe-kraken-spv-launch/,Republic Europe Opens SPV for Kraken Equity Pre-IPO,Republic Europe SPV Opens Kraken Access for Retail Investors,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-spv-launch-6/,https://bitcoininfonews.com/republic-europe-kraken-spv-launch/,Republic Europe Launches SPV for Retail Investors in Kraken,Republic Europe SPV Opens Kraken Access for Retail Investors,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-spv-launch-7/,https://bitcoininfonews.com/republic-europe-kraken-spv-launch/,Republic Europe Launches SPV for Kraken Stake Pre-IPO,Republic Europe SPV Opens Kraken Access for Retail Investors,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-spv-launch-8/,https://bitcoininfonews.com/republic-europe-kraken-spv-launch/,Republic Europe Launches SPV for Kraken Equity Access,Republic Europe SPV Opens Kraken Access for Retail Investors,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-spv-launch-9/,https://bitcoininfonews.com/republic-europe-kraken-spv-launch/,Republic Europe Launches SPV for Indirect Kraken Equity,Republic Europe SPV Opens Kraken Access for Retail Investors,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-spv-2/,https://bitcoininfonews.com/republic-europe-kraken-spv/,Republic Europe Launches SPV for Kraken IPO Access,Republic Europe Offers Retail Investors Indirect Exposure to Kraken,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-spv-3/,https://bitcoininfonews.com/republic-europe-kraken-spv/,Republic Europe Offers Retail Stake in Kraken Pre-IPO,Republic Europe Offers Retail Investors Indirect Exposure to Kraken,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-spv-4/,https://bitcoininfonews.com/republic-europe-kraken-spv/,Republic Europe SPV Offers Retail Access to Kraken Equity,Republic Europe Offers Retail Investors Indirect Exposure to Kraken,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-spv-5/,https://bitcoininfonews.com/republic-europe-kraken-spv/,Republic Europe Launches SPV for Kraken's Pre-IPO Access,Republic Europe Offers Retail Investors Indirect Exposure to Kraken,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-spv-6/,https://bitcoininfonews.com/republic-europe-kraken-spv/,Republic Europe Offers Retail Stake in Kraken Pre-IPO,Republic Europe Offers Retail Investors Indirect Exposure to Kraken,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-spv-7/,https://bitcoininfonews.com/republic-europe-kraken-spv/,Republic Europe Launches SPV for Kraken Pre-IPO Stake,Republic Europe Offers Retail Investors Indirect Exposure to Kraken,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-spv-8/,https://bitcoininfonews.com/republic-europe-kraken-spv/,Republic Europe Offers SPV for Kraken Pre-IPO Stake,Republic Europe Offers Retail Investors Indirect Exposure to Kraken,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-spv-9/,https://bitcoininfonews.com/republic-europe-kraken-spv/,Republic Europe Opens Kraken SPV for European Investors,Republic Europe Offers Retail Investors Indirect Exposure to Kraken,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-stake-ipo-2/,https://bitcoininfonews.com/republic-europe-kraken-stake-ipo/,Republic Europe Offers Indirect Kraken Stake Pre-IPO,Republic Europe Offers Indirect Stake in Kraken Pre-IPO,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-stake-ipo-3/,https://bitcoininfonews.com/republic-europe-kraken-stake-ipo/,Republic Europe Offers Indirect Stake in Kraken Pre-IPO,Republic Europe Offers Indirect Stake in Kraken Pre-IPO,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-stake-ipo-4/,https://bitcoininfonews.com/republic-europe-kraken-stake-ipo/,Republic Europe Opens Indirect Kraken Stake Pre-IPO,Republic Europe Offers Indirect Stake in Kraken Pre-IPO,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-stake-ipo-5/,https://bitcoininfonews.com/republic-europe-kraken-stake-ipo/,Republic Europe Offers Retail Stake in Kraken Pre-IPO,Republic Europe Offers Indirect Stake in Kraken Pre-IPO,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-stake-ipo-6/,https://bitcoininfonews.com/republic-europe-kraken-stake-ipo/,Republic Europe Offers Indirect Kraken Stake Prior to IPO,Republic Europe Offers Indirect Stake in Kraken Pre-IPO,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-stake-ipo-7/,https://bitcoininfonews.com/republic-europe-kraken-stake-ipo/,Republic Europe Offers Indirect Kraken Stake Before IPO,Republic Europe Offers Indirect Stake in Kraken Pre-IPO,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-stake-ipo-8/,https://bitcoininfonews.com/republic-europe-kraken-stake-ipo/,Republic Europe Allegedly Offers Indirect Kraken Stake Pre-IPO,Republic Europe Offers Indirect Stake in Kraken Pre-IPO,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-stake-ipo-9/,https://bitcoininfonews.com/republic-europe-kraken-stake-ipo/,Republic Europe Offers Indirect Kraken Stake Before IPO,Republic Europe Offers Indirect Stake in Kraken Pre-IPO,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-stake-offer-2/,https://bitcoininfonews.com/republic-europe-kraken-stake-offer/,Republic Europe Reportedly Offers Indirect Kraken Stake Pre-IPO,Kraken Stake Offer by Republic Europe Lacks Official Confirmation,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-stake-pre-ipo-2/,https://bitcoininfonews.com/republic-europe-kraken-stake-pre-ipo/,Republic Europe Offers Indirect Kraken Stake Pre-IPO,Republic Europe Offers Indirect Kraken Stake Pre-IPO,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-stake-2/,https://bitcoininfonews.com/republic-europe-kraken-stake/,Republic Europe Allegedly Offers Kraken Stake Pre-IPO,Retail Investors Offered Stake in Kraken via Republic Europe Venture,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-stake-3/,https://bitcoininfonews.com/republic-europe-kraken-stake/,Republic Europe’s SPV Offers Kraken Stake Pre-IPO,Retail Investors Offered Stake in Kraken via Republic Europe Venture,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-stake-4/,https://bitcoininfonews.com/republic-europe-kraken-stake/,Republic Europe Offers Indirect Stake in Kraken Pre-IPO,Retail Investors Offered Stake in Kraken via Republic Europe Venture,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-kraken-stake-5/,https://bitcoininfonews.com/republic-europe-kraken-stake/,Republic Europe Speculates on Indirect Kraken Stake Pre-IPO,Retail Investors Offered Stake in Kraken via Republic Europe Venture,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-spv-kraken-equity-2/,https://bitcoininfonews.com/republic-europe-spv-kraken-equity/,Republic Europe Offers SPV for Kraken's Equity Pre-IPO,Republic Europe Launches SPV for Kraken Equity Exposure,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-spv-kraken-equity-3/,https://bitcoininfonews.com/republic-europe-spv-kraken-equity/,Republic Europe Offers SPV for Kraken Equity Pre-IPO,Republic Europe Launches SPV for Kraken Equity Exposure,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-spv-kraken-equity-4/,https://bitcoininfonews.com/republic-europe-spv-kraken-equity/,Republic Europe Launches SPV for Kraken Pre-IPO Equity,Republic Europe Launches SPV for Kraken Equity Exposure,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-spv-kraken-equity-5/,https://bitcoininfonews.com/republic-europe-spv-kraken-equity/,Republic Europe Launches SPV for Kraken Equity Access,Republic Europe Launches SPV for Kraken Equity Exposure,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-spv-kraken-equity-6/,https://bitcoininfonews.com/republic-europe-spv-kraken-equity/,Republic Europe Launches SPV for Kraken Pre-IPO Equity,Republic Europe Launches SPV for Kraken Equity Exposure,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-spv-kraken-investment-2/,https://bitcoininfonews.com/republic-europe-spv-kraken-investment/,Republic Europe Launches SPV for Kraken Equity Exposure,Republic Europe Launches SPV for Kraken Investment,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-spv-kraken-ipo-2/,https://bitcoininfonews.com/republic-europe-spv-kraken-ipo/,Republic Europe Launches SPV for Kraken Pre-IPO Stake,Republic Europe Launches SPV for Kraken Pre-IPO Investment,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-spv-kraken-ipo-3/,https://bitcoininfonews.com/republic-europe-spv-kraken-ipo/,Republic Europe Launches SPV for Kraken IPO Access,Republic Europe Launches SPV for Kraken Pre-IPO Investment,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-spv-kraken-ipo-4/,https://bitcoininfonews.com/republic-europe-spv-kraken-ipo/,Republic Europe Enables Retail Access to Kraken Pre-IPO,Republic Europe Launches SPV for Kraken Pre-IPO Investment,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-spv-kraken-ipo-5/,https://bitcoininfonews.com/republic-europe-spv-kraken-ipo/,Republic Europe Launches SPV for Kraken IPO Access,Republic Europe Launches SPV for Kraken Pre-IPO Investment,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-spv-kraken-ipo-6/,https://bitcoininfonews.com/republic-europe-spv-kraken-ipo/,Republic Europe Offers SPV for Kraken IPO Participation,Republic Europe Launches SPV for Kraken Pre-IPO Investment,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-spv-kraken-ipo-7/,https://bitcoininfonews.com/republic-europe-spv-kraken-ipo/,Republic Europe Launches SPV for Indirect Kraken Equity,Republic Europe Launches SPV for Kraken Pre-IPO Investment,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/republic-europe-spv-kraken-ipo-8/,https://bitcoininfonews.com/republic-europe-spv-kraken-ipo/,Republic Europe Launches SPV for Kraken's IPO Exposure,Republic Europe Launches SPV for Kraken Pre-IPO Investment,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/rex-osprey-move-etf-sec-filing-2/,https://bitcoininfonews.com/rex-osprey-move-etf-sec-filing/,"Rex Shares, Osprey Funds File MOVE ETF with SEC",REX-Osprey Submits N-1A Filing for MOVE ETF to SEC,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/ripple-ceo-denies-circle-acquisition-2/,https://bitcoininfonews.com/ripple-ceo-denies-circle-acquisition/,Ripple CEO Denies $5 Billion Circle Acquisition Rumors,Ripple CEO Denies Acquisition Efforts for Circle Amid Rumors,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/ross-ulbricht-bitcoin-conference-2025/,https://bitcoininfonews.com/ross-ulbricht-bitcoin-conference/,Ross Ulbricht Calls for Crypto Unity at Bitcoin Conference,Ross Ulbricht to Speak at Bitcoin Conference Post Pardon,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/russia-seizes-bitcoin-illegal-miner-2/,https://bitcoininfonews.com/russia-seizes-bitcoin-illegal-miner/,Russia Confiscates Bitcoin from Illegal Crypto Miner,Russia Confiscates Bitcoin from Illegal Mining Operator,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/sec-binance-extend-litigation-hold-2/,https://bitcoininfonews.com/sec-binance-extend-litigation-hold/,SEC and Binance Agree to Extend Litigation Hold Period,SEC and Binance Extend Agreement on Litigation Hold,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/sec-cftc-crypto-regulation-roundtable-2/,https://bitcoininfonews.com/sec-cftc-crypto-regulation-roundtable/,SEC and CFTC Host Crypto Regulation Roundtable,SEC and CFTC Schedule Joint Crypto Regulation Roundtable,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/sec-crypto-custody-roundtable-2025/,https://bitcoininfonews.com/sec-crypto-custody-roundtable/,"SEC Hosts Crypto Custody Roundtable in Washington, D.C.",SEC Hosts Crypto Custody Roundtable Led by Paul Atkins,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/sec-delays-21shares-sui-etf-2/,https://bitcoininfonews.com/sec-delays-21shares-sui-etf/,SEC Postpones 21Shares Spot SUI ETF Decision to December 2025,SEC Delays Decision on 21Shares' SUI ETF Proposal,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/sec-delays-grayscale-polkadot-etf-2/,https://bitcoininfonews.com/sec-delays-grayscale-polkadot-etf/,SEC Postpones Grayscale's Polkadot ETF Decision to June 2025,SEC Delays Grayscale's Polkadot ETF Decision Until June,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/sec-delays-grayscale-polkadot-etf-3/,https://bitcoininfonews.com/sec-delays-grayscale-polkadot-etf/,SEC Delays Grayscale Polkadot ETF Decision to June 2025,SEC Delays Grayscale's Polkadot ETF Decision Until June,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/sec-delays-solana-etf-decision-2/,https://bitcoininfonews.com/sec-delays-solana-etf-decision/,"SEC Delays Decision on Solana ETFs to October 16, 2025",SEC Delays Decision on Solana Spot ETF Applications,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/sec-delays-solana-etf-decision-2025/,https://bitcoininfonews.com/sec-delays-solana-etf-decision/,SEC Extends Solana ETF Decision Deadline to October 2025,SEC Delays Decision on Solana Spot ETF Applications,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/sec-ends-investigation-immutable-2/,https://bitcoininfonews.com/sec-ends-investigation-immutable/,SEC Ends Investigation Into Immutable With No Action,"SEC Ends Investigation into Immutable, Web3 Gaming Company",numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/sec-gemini-60-day-pause-2/,https://bitcoininfonews.com/sec-gemini-60-day-pause/,SEC and Gemini Request Pause in $900M Crypto Lending Case,"SEC, Gemini Request 60-Day Pause in $900M Crypto Case",numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/sec-ondo-finance-tokenized-securities-2/,https://bitcoininfonews.com/sec-ondo-finance-tokenized-securities/,"SEC, Ondo Finance Discuss U.S. Tokenized Securities Framework",SEC and Ondo Finance Discuss Tokenized Securities Regulation,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/sec-project-crypto-regulation-2/,https://bitcoininfonews.com/sec-project-crypto-regulation/,"SEC Launches Project Crypto, Avoids Cryptocurrency Ban",SEC Launches 'Project Crypto' to Modernize U.S. Regulations,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/sec-reviews-72-crypto-etfs-2/,https://bitcoininfonews.com/sec-reviews-72-crypto-etfs/,SEC Reviews 72 Crypto ETFs for Approval,"SEC Reviews 72 Crypto ETF Applications, Including Derivatives",numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/secure-95x-instant-roi-with-blockdag-s-limited-time-0-0000061-offer-xrp-eyes-enterprise-growth-and-shib-dips-2/,https://bitcoininfonews.com/secure-95x-instant-roi-with-blockdag-s-limited-time-0-0000061-offer-xrp-eyes-enterprise-growth-and-shib-dips/,Secure 95x Instant ROI with BlockDAG's Limited-Time $0.0000061 Offer! XRP Eyes Enterprise Growth & SHIB Dips,Secure 95x Instant ROI with BlockDAG's Limited-Time $0.0000061 Offer! XRP Eyes Enterprise Growth & SHIB Dips,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/semler-scientific-bitcoin-acquisition-2025/,https://bitcoininfonews.com/semler-scientific-bitcoin-acquisition/,Semler Scientific Acquires 165 Bitcoins for $15.7 Million,"Semler Scientific Acquires 455 BTC, Elevates Holdings To $474M",numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/semler-scientific-bitcoin-holdings-2025/,https://bitcoininfonews.com/semler-scientific-bitcoin-holdings/,Semler Scientific Expands Bitcoin Holdings to $472 Million,"Semler Scientific Expands Bitcoin Holdings to Over 3,300 BTC",numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/senate-blocks-stablecoin-regulation-2/,https://bitcoininfonews.com/senate-blocks-stablecoin-regulation/,U.S. Senate Blocks Stablecoin Regulation Bill in Close Vote,U.S. Senate Blocks Stablecoin Regulation in Close Vote,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/sharps-technology-solana-treasury-2/,https://bitcoininfonews.com/sharps-technology-solana-treasury/,Sharps Technology Secures $400 Million for Solana Treasury,Sharps Technology Raises $400M for Solana Treasury Expansion,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/shib-ada-drift-sideways-while-blockdags-0-0019-listing-deadline-nears-2/,https://bitcoininfonews.com/shib-ada-drift-sideways-while-blockdags-0-0019-listing-deadline-nears/,SHIB & ADA Drift Sideways While BlockDAG’s $0.0019 Listing Deadline Nears,SHIB & ADA Drift Sideways While BlockDAG’s $0.0019 Listing Deadline Nears,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/shib-and-tao-lose-steam-while-web3-ai-presale-climbs-past-8-5m-2/,https://bitcoininfonews.com/shib-and-tao-lose-steam-while-web3-ai-presale-climbs-past-8-5m/,SHIB and TAO Lose Steam While Web3 ai Presale Climbs Past $8.5M,SHIB and TAO Lose Steam While Web3 ai Presale Climbs Past $8.5M,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/shiba-inu-weakens-polygon-strengthens-blockdag-raises-388m-2/,https://bitcoininfonews.com/shiba-inu-weakens-polygon-strengthens-blockdag-raises-388m/,"Shiba Inu Weakens, Polygon Strengthens, BlockDAG Raises $388M!","Shiba Inu Weakens, Polygon Strengthens, BlockDAG Raises $388M!",numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/shibarium-bridge-flash-loan-attack-2/,https://bitcoininfonews.com/shibarium-bridge-flash-loan-attack/,Shiba Inu's Shibarium Bridge Compromised by Flash Loan Attack,"Shibarium Bridge Hit by Flash Loan Attack, $2.4 Million Drained",numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/solana-ethereum-staking-etfs-launch-2/,https://bitcoininfonews.com/solana-ethereum-staking-etfs-launch/,"Solana, Ethereum Staking ETFs May Enter U.S. Market Soon",Solana and Ethereum Staking ETFs Near U.S. Launch,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/solana-mobile-skr-token-launch-2/,https://bitcoininfonews.com/solana-mobile-skr-token-launch/,"Solana Mobile Introduces SKR Token, Announces Seeker Phone Launch",Solana Mobile Announces SKR Token with New Seeker Android Phone,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/solyd-solana-seeker-cases-soulbound-nfts-2/,https://bitcoininfonews.com/solyd-solana-seeker-cases-soulbound-nfts/,Solyd Unveils Solana Seeker Cases with Soulbound NFTs,Solyd Introduces Solana Seeker Cases with Soulbound NFTs,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/south-korea-blocks-crypto-apps-2/,https://bitcoininfonews.com/south-korea-blocks-crypto-apps/,South Korea Blocks Crypto Exchange Apps on App Stores,South Korea Blocks 14 Crypto Exchange Apps on Apple Store,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/south-korea-crypto-lending-ban-2/,https://bitcoininfonews.com/south-korea-crypto-lending-ban/,"South Korea Caps Crypto Lending at 20%, Bans Leveraged Loans",South Korea Orders Crypto Lending Halt on Local Exchanges,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/steak-n-shake-bitcoin-payments-2/,https://bitcoininfonews.com/steak-n-shake-bitcoin-payments/,Steak 'N Shake Begins Accepting Bitcoin Nationwide,Steak 'n Shake Embraces Bitcoin Payments Nationwide,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/steak-n-shake-bitcoin-payments-3/,https://bitcoininfonews.com/steak-n-shake-bitcoin-payments/,Steak 'n Shake to Accept Bitcoin Nationwide Starting May 16,Steak 'n Shake Embraces Bitcoin Payments Nationwide,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/superstate-sec-equities-solana-launch-2/,https://bitcoininfonews.com/superstate-sec-equities-solana-launch/,Superstate Launches SEC-Registered Equities on Solana Blockchain,Superstate Launches SEC-Registered Equities on Solana Blockchain,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/supreme-court-coinbase-privacy-case-2/,https://bitcoininfonews.com/supreme-court-coinbase-privacy-case/,U.S. Supreme Court Declines Coinbase Privacy Case Review,Supreme Court Asked to Reject Coinbase Privacy Suit,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/tether-bitcoin-gold-reserves-2/,https://bitcoininfonews.com/tether-bitcoin-gold-reserves/,Tether Unveils Bitcoin and Gold Holdings,Tether CEO Reveals Large Bitcoin and Gold Holdings,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/trump-bitcoin-reserve-executive-order-2/,https://bitcoininfonews.com/trump-bitcoin-reserve-executive-order/,Trump Signs Executive Order for Strategic Bitcoin Reserve,Trump Signs Executive Order for Strategic Bitcoin Reserve,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/trump-dubai-tower-crypto-payments-2/,https://bitcoininfonews.com/trump-dubai-tower-crypto-payments/,Trump's $1B Dubai Tower to Accept Cryptocurrency Payments,Trump's Dubai Tower to Accept Cryptocurrency Payments,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
https://bitcoininfonews.com/trump-eu-tariffs-bitcoin-impact-2/,https://bitcoininfonews.com/trump-eu-tariffs-bitcoin-impact/,Trump's EU Tariffs Threaten Bitcoin Market Stability,Trump's EU Tariffs Impact Bitcoin Market Stability,numbered duplicate with indexable base canonical,batch_3_duplicate_consolidation
