cluster,url,slug,title,matched_rule,gsc_clicks,gsc_impressions,lookup_status,lookup_result,lookup_note,post_id,post_status,post_date,post_link,trash_status,trash_result,trash_note
BlockDAG,https://bitcoininfonews.com/ripple-verdict-approaches-arbitrum-commits-35m-blockdag-presale-offers-2520-roi/,ripple-verdict-approaches-arbitrum-commits-35m-blockdag-presale-offers-2520-roi,"Ripple Verdict Approaches, Arbitrum Commits $35M, BlockDAG Presale Offers 2,520% ROI",brand_blockdag|phrase_presale|phrase_roi,0,0,200,found,,12821,publish,2025-05-12T03:00:00,https://bitcoininfonews.com/ripple-verdict-approaches-arbitrum-commits-35m-blockdag-presale-offers-2520-roi/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/seattle-sports-partnerships-boost-blockdags-355m-presale-momentum/,seattle-sports-partnerships-boost-blockdags-355m-presale-momentum,Seattle Sports Partnerships Boost BlockDAG’s $355M Presale Momentum,brand_blockdag|phrase_presale,0,0,200,found,,20511,publish,2025-07-30T06:00:00,https://bitcoininfonews.com/seattle-sports-partnerships-boost-blockdags-355m-presale-momentum/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/secure-95x-instant-roi-with-blockdag-s-limited-time-0-0000061-offer-xrp-eyes-enterprise-growth-and-shib-dips/,secure-95x-instant-roi-with-blockdag-s-limited-time-0-0000061-offer-xrp-eyes-enterprise-growth-and-shib-dips,Secure 95x Instant ROI with BlockDAG's Limited-Time $0.0000061 Offer! XRP Eyes Enterprise Growth & SHIB Dips,brand_blockdag|phrase_roi|phrase_hard_sell,0,0,200,found,,35642,publish,2026-04-09T22:00:00,https://bitcoininfonews.com/secure-95x-instant-roi-with-blockdag-s-limited-time-0-0000061-offer-xrp-eyes-enterprise-growth-and-shib-dips/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/sei-price-rally-signals-vs-blockdags-367m-presale-tradebdag-access/,sei-price-rally-signals-vs-blockdags-367m-presale-tradebdag-access,SEI Price Rally Signals vs BlockDAG’s $367M Presale & TRADEBDAG Access,brand_blockdag|phrase_presale,0,0,200,found,,21678,publish,2025-08-10T06:00:00,https://bitcoininfonews.com/sei-price-rally-signals-vs-blockdags-367m-presale-tradebdag-access/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/sei-token-steadies-xrp-hits-2-80-yet-blockdags-nearly-435m-presale-sets-a-new-benchmark-in-crypto-history/,sei-token-steadies-xrp-hits-2-80-yet-blockdags-nearly-435m-presale-sets-a-new-benchmark-in-crypto-history,"SEI Token Steadies, XRP Hits $2.80, Yet BlockDAG’s Nearly $435M Presale Sets a New Benchmark in Crypto History!",brand_blockdag|phrase_presale,0,0,200,found,,29111,publish,2025-10-31T01:00:00,https://bitcoininfonews.com/sei-token-steadies-xrp-hits-2-80-yet-blockdags-nearly-435m-presale-sets-a-new-benchmark-in-crypto-history/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/shib-eth-gain-momentum-but-blockdags-432m-presale-f1-alpine-partnership-lead-the-charge-for-2025s-top-crypto-to-buy/,shib-eth-gain-momentum-but-blockdags-432m-presale-f1-alpine-partnership-lead-the-charge-for-2025s-top-crypto-to-buy,"SHIB & ETH Gain Momentum, But BlockDAG’s $432M+ Presale & F1® Alpine Partnership Lead the Charge for 2025’s Top Crypto to Buy",brand_blockdag|phrase_presale,0,0,200,found,,28786,publish,2025-10-29T09:00:00,https://bitcoininfonews.com/shib-eth-gain-momentum-but-blockdags-432m-presale-f1-alpine-partnership-lead-the-charge-for-2025s-top-crypto-to-buy/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/shiba-inu-price-surge-polkadot-price-prediction-blockdag-s-real-growth-strategy/,shiba-inu-price-surge-polkadot-price-prediction-blockdag-s-real-growth-strategy,"Shiba Inu Price Surge, Polkadot Price Prediction, & BlockDAG’s Real Growth Strategy",brand_blockdag,0,0,200,found,,18433,publish,2025-07-01T01:00:00,https://bitcoininfonews.com/shiba-inu-price-surge-polkadot-price-prediction-blockdag-s-real-growth-strategy/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/shibs-burn-skyrockets-solana-holds-its-ground-blockdag-gears-up-for-go-live-reveal/,shibs-burn-skyrockets-solana-holds-its-ground-blockdag-gears-up-for-go-live-reveal,"SHIB Burns 28M Coins, SOL Shows Strength; BlockDAG Readies for June 13 GO LIVE  Reveal! Which is The Top Crypto to Buy Now?",brand_blockdag|phrase_buy_now,0,0,200,found,,13708,publish,2025-05-17T14:00:00,https://bitcoininfonews.com/shibs-burn-skyrockets-solana-holds-its-ground-blockdag-gears-up-for-go-live-reveal/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/skip-sui-5-link-44-blockdag-3025-roi-gains-viral-attention-in-august/,skip-sui-5-link-44-blockdag-3025-roi-gains-viral-attention-in-august,"Skip SUI $5, LINK $44: BlockDAG 3,025% ROI Gains Viral Attention In August",brand_blockdag|phrase_roi,0,0,200,found,,21812,publish,2025-08-11T03:00:00,https://bitcoininfonews.com/skip-sui-5-link-44-blockdag-3025-roi-gains-viral-attention-in-august/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/snorter-vs-blockdag-hype-vs-real-utility-in-the-crypto-presale-race/,snorter-vs-blockdag-hype-vs-real-utility-in-the-crypto-presale-race,Snorter vs BlockDAG: Hype vs Real Utility in the Crypto Presale Race,brand_blockdag|brand_snorter|phrase_presale,0,0,200,found,,20505,publish,2025-07-30T01:00:00,https://bitcoininfonews.com/snorter-vs-blockdag-hype-vs-real-utility-in-the-crypto-presale-race/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/solana-ethereum-vs-blockdag-awakening-testnet-signals-best-crypto-to-buy-now/,solana-ethereum-vs-blockdag-awakening-testnet-signals-best-crypto-to-buy-now,Solana & Ethereum vs BlockDAG: Awakening Testnet Signals Best Crypto to Buy Now,brand_blockdag|phrase_buy_now,0,0,200,found,,25838,publish,2025-09-22T04:00:00,https://bitcoininfonews.com/solana-ethereum-vs-blockdag-awakening-testnet-signals-best-crypto-to-buy-now/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/solana-news-pengu-outlook-blockdags-almost-400m-presale-in-focus/,solana-news-pengu-outlook-blockdags-almost-400m-presale-in-focus,"Solana News, PENGU Outlook & BlockDAG’s Almost $400M Presale In Focus",brand_blockdag|phrase_presale,0,0,200,found,,24772,publish,2025-09-08T17:00:00,https://bitcoininfonews.com/solana-news-pengu-outlook-blockdags-almost-400m-presale-in-focus/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/solana-stays-steady-toncoin-faces-supply-shock-while-blockdags-433m-presale-powers-toward-genesis-day/,solana-stays-steady-toncoin-faces-supply-shock-while-blockdags-433m-presale-powers-toward-genesis-day,"Solana Stays Steady, Toncoin Faces Supply Shock, While BlockDAG’s $433M+ Presale Powers Toward GENESIS Day!",brand_blockdag|phrase_presale,0,0,200,found,,28969,publish,2025-10-29T17:00:00,https://bitcoininfonews.com/solana-stays-steady-toncoin-faces-supply-shock-while-blockdags-433m-presale-powers-toward-genesis-day/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/solana-targets-300-toncoin-rebounds-35-and-antony-turner-led-blockdag-presale-soars-past-425m/,solana-targets-300-toncoin-rebounds-35-and-antony-turner-led-blockdag-presale-soars-past-425m,"Solana Targets $300, Toncoin Rebounds 35%, and Antony Turner-Led BlockDAG Presale Soars Past $425M!",brand_blockdag|phrase_presale,0,0,200,found,,27643,publish,2025-10-17T17:00:00,https://bitcoininfonews.com/solana-targets-300-toncoin-rebounds-35-and-antony-turner-led-blockdag-presale-soars-past-425m/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/sui-sol-are-gaining-but-blockdags-explosive-roi-potential-outpaces-them-both/,sui-sol-are-gaining-but-blockdags-explosive-roi-potential-outpaces-them-both,"SUI & SOL Are Gaining, But BlockDAG’s Explosive ROI Potential Outpaces Them Both!",brand_blockdag|phrase_roi,0,0,200,found,,15599,publish,2025-05-29T05:00:00,https://bitcoininfonews.com/sui-sol-are-gaining-but-blockdags-explosive-roi-potential-outpaces-them-both/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/suis-token-unlock-shakes-confidence-pis-ai-push-gains-traction-as-blockdags-435m-presale-emerges-as-the-institutional-pick/,suis-token-unlock-shakes-confidence-pis-ai-push-gains-traction-as-blockdags-435m-presale-emerges-as-the-institutional-pick,"Sui’s Token Unlock Shakes Confidence, & Pi’s AI Push Gains Traction, as BlockDAG’s $435M Presale Emerges as the Institutional Pick",brand_blockdag|phrase_presale,0,0,200,found,,29450,publish,2025-11-05T02:00:00,https://bitcoininfonews.com/suis-token-unlock-shakes-confidence-pis-ai-push-gains-traction-as-blockdags-435m-presale-emerges-as-the-institutional-pick/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/tapzi-buzz-continues-but-blockdag-secures-over-405m-in-presale/,tapzi-buzz-continues-but-blockdag-secures-over-405m-in-presale,"Tapzi Buzz Continues, But BlockDAG Secures Over $405M in Presale",brand_blockdag|phrase_presale,0,0,200,found,,25343,publish,2025-09-16T14:00:00,https://bitcoininfonews.com/tapzi-buzz-continues-but-blockdag-secures-over-405m-in-presale/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/the-best-cryptos-to-buy-now-blockdag-cardano-kaspa-and-vechain-lead-the-list/,the-best-cryptos-to-buy-now-blockdag-cardano-kaspa-and-vechain-lead-the-list,"The Best Cryptos to Buy Now: BlockDAG, Cardano, Kaspa, and VeChain Lead the List",brand_blockdag|phrase_buy_now,0,0,200,found,,27646,publish,2025-10-17T21:00:00,https://bitcoininfonews.com/the-best-cryptos-to-buy-now-blockdag-cardano-kaspa-and-vechain-lead-the-list/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/the-best-presale-cryptos-to-buy-now-blockdag-web3-ai-dragoin-unstaked-cold-wallet/,the-best-presale-cryptos-to-buy-now-blockdag-web3-ai-dragoin-unstaked-cold-wallet,"The Best Presale Cryptos to Buy Now: BlockDAG, Web3 ai, Dragoin, Unstaked, Cold Wallet!",brand_blockdag|brand_cold_wallet|brand_web3_ai|brand_unstaked|brand_dragoin|phrase_presale|phrase_buy_now,0,0,200,found,,10635,publish,2025-04-30T16:00:00,https://bitcoininfonews.com/the-best-presale-cryptos-to-buy-now-blockdag-web3-ai-dragoin-unstaked-cold-wallet/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/ton-sentiment-up-ondo-climbs-blockdag-s-0016-presale-nears-deadline/,ton-sentiment-up-ondo-climbs-blockdag-s-0016-presale-nears-deadline,"TON Sentiment Up, ONDO Climbs, BlockDAG’s $0.0016 Presale Nears Deadline",brand_blockdag|phrase_presale,0,0,200,found,,19145,publish,2025-07-12T04:00:00,https://bitcoininfonews.com/ton-sentiment-up-ondo-climbs-blockdag-s-0016-presale-nears-deadline/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/top-3-cryptos-reaching-1-in-2025-blockdag-web3-ai-and-unstaked-price-predictions/,top-3-cryptos-reaching-1-in-2025-blockdag-web3-ai-and-unstaked-price-predictions,"Top 3 Cryptos Reaching $1 in 2025: BlockDAG, Web3 ai, and Unstaked Price Predictions",brand_blockdag|brand_web3_ai|brand_unstaked,0,0,200,found,,15597,publish,2025-05-29T01:00:00,https://bitcoininfonews.com/top-3-cryptos-reaching-1-in-2025-blockdag-web3-ai-and-unstaked-price-predictions/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/top-4-best-crypto-platforms-in-2025-blockdag-leads-with-2660-roi-potential/,top-4-best-crypto-platforms-in-2025-blockdag-leads-with-2660-roi-potential,"Top 4 Best Crypto Platforms in 2025: BlockDAG Leads With 2,660% ROI Potential",brand_blockdag|phrase_roi,0,0,200,found,,17339,publish,2025-06-14T01:00:00,https://bitcoininfonews.com/top-4-best-crypto-platforms-in-2025-blockdag-leads-with-2660-roi-potential/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/top-4-coins-to-buy-blockdag-388m-presale-avax-dot-link/,top-4-coins-to-buy-blockdag-388m-presale-avax-dot-link,"Top 4 Coins to Buy: BlockDAG $388M Presale + AVAX, DOT, LINK",brand_blockdag|phrase_presale,0,0,200,found,,24293,publish,2025-09-01T05:00:00,https://bitcoininfonews.com/top-4-coins-to-buy-blockdag-388m-presale-avax-dot-link/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/top-5-best-new-crypto-presales-to-watch-right-now-blockdag-web3-ai-dragoin-more/,top-5-best-new-crypto-presales-to-watch-right-now-blockdag-web3-ai-dragoin-more,"Top 5 Best New Crypto Presales to Watch Right Now | BlockDAG, Web3 ai, Dragoin, & More",brand_blockdag|brand_web3_ai|brand_dragoin|phrase_presale,0,0,200,found,,10153,publish,2025-04-28T04:00:00,https://bitcoininfonews.com/top-5-best-new-crypto-presales-to-watch-right-now-blockdag-web3-ai-dragoin-more/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/top-5-crypto-presale-projects-to-invest-in-now-blockdag-dragoin-web3-ai-unstaked-cold-wallet/,top-5-crypto-presale-projects-to-invest-in-now-blockdag-dragoin-web3-ai-unstaked-cold-wallet,"Top 5 Crypto Presale Projects to Invest in Now: BlockDAG, Dragoin, Web3 ai, Unstaked, Cold Wallet",brand_blockdag|brand_cold_wallet|brand_web3_ai|brand_unstaked|brand_dragoin|phrase_presale,0,0,200,found,,10696,publish,2025-05-01T00:00:00,https://bitcoininfonews.com/top-5-crypto-presale-projects-to-invest-in-now-blockdag-dragoin-web3-ai-unstaked-cold-wallet/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/top-altcoins-blockdag-beats-xrp-solana-litecoin-with-3025-roi-potential/,top-altcoins-blockdag-beats-xrp-solana-litecoin-with-3025-roi-potential,"Top Altcoins: BlockDAG Beats XRP, Solana, Litecoin with 3,025% ROI Potential!",brand_blockdag|phrase_roi,0,0,200,found,,21376,publish,2025-08-07T00:00:00,https://bitcoininfonews.com/top-altcoins-blockdag-beats-xrp-solana-litecoin-with-3025-roi-potential/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/top-altcoins-to-buy-now-blockdag-avalanche-polygon-near-in-focus/,top-altcoins-to-buy-now-blockdag-avalanche-polygon-near-in-focus,"Top Altcoins to Buy Now: BlockDAG, Avalanche, Polygon, NEAR in Focus!",brand_blockdag|phrase_buy_now,0,0,200,found,,23061,publish,2025-08-21T07:00:00,https://bitcoininfonews.com/top-altcoins-to-buy-now-blockdag-avalanche-polygon-near-in-focus/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/top-altcoins-to-buy-now-blockdag-render-celestia-and-cosmos/,top-altcoins-to-buy-now-blockdag-render-celestia-and-cosmos,"Top Altcoins to Buy Now: BlockDAG, Render, Celestia, and Cosmos |",brand_blockdag|phrase_buy_now,0,0,200,found,,17424,publish,2025-06-15T05:00:00,https://bitcoininfonews.com/top-altcoins-to-buy-now-blockdag-render-celestia-and-cosmos/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/top-crypto-coin-for-2025-blockdag-presale-cardano-ada-price-outlook-mantle-mnt-price-outlook/,top-crypto-coin-for-2025-blockdag-presale-cardano-ada-price-outlook-mantle-mnt-price-outlook,"Top Crypto Coin for 2025: BlockDAG Presale, Cardano ADA Price Outlook, Mantle MNT Price Outlook",brand_blockdag|phrase_presale,0,0,200,found,,22945,publish,2025-08-20T05:00:00,https://bitcoininfonews.com/top-crypto-coin-for-2025-blockdag-presale-cardano-ada-price-outlook-mantle-mnt-price-outlook/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/top-crypto-coins-2025-blockdags-430m-presale-market-rally/,top-crypto-coins-2025-blockdags-430m-presale-market-rally,Top Crypto Coins 2025: BlockDAG’s $430M Presale & Market Rally,brand_blockdag|phrase_presale,0,0,200,found,,28077,publish,2025-10-22T18:00:00,https://bitcoininfonews.com/top-crypto-coins-2025-blockdags-430m-presale-market-rally/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/top-crypto-coins-to-buy-now-blockdag-uni-sui-link/,top-crypto-coins-to-buy-now-blockdag-uni-sui-link,"Top Crypto Coins to Buy Now: BlockDAG, UNI, SUI, LINK",brand_blockdag|phrase_buy_now,0,0,200,found,,19543,publish,2025-07-18T06:00:00,https://bitcoininfonews.com/top-crypto-coins-to-buy-now-blockdag-uni-sui-link/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/top-crypto-coins-to-buy-now-blockdag-xrp-bnb-tron/,top-crypto-coins-to-buy-now-blockdag-xrp-bnb-tron,"Top Crypto Coins to Buy Now: BlockDAG, XRP, BNB, & Tron",brand_blockdag|phrase_buy_now,0,0,200,found,,14739,publish,2025-05-24T05:00:00,https://bitcoininfonews.com/top-crypto-coins-to-buy-now-blockdag-xrp-bnb-tron/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/top-crypto-gems-to-buy-now-blockdag-ondo-kaspa-render/,top-crypto-gems-to-buy-now-blockdag-ondo-kaspa-render,"Top Crypto Gems to Buy Now: BlockDAG, ONDO, Kaspa & Render",brand_blockdag|phrase_buy_now,0,0,200,found,,8131,publish,2025-04-15T10:00:00,https://bitcoininfonews.com/top-crypto-gems-to-buy-now-blockdag-ondo-kaspa-render/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/top-crypto-gems-to-buy-now-blockdag-sol-dot-ada/,top-crypto-gems-to-buy-now-blockdag-sol-dot-ada,"Top Crypto Gems to Buy Now: BlockDAG, SOL, DOT, & ADA",brand_blockdag|phrase_buy_now,0,0,200,found,,13932,publish,2025-05-19T04:00:00,https://bitcoininfonews.com/top-crypto-gems-to-buy-now-blockdag-sol-dot-ada/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/top-crypto-presale-2025-blockdag-snorter-btc-bull-solaxy-show-strong-potential/,top-crypto-presale-2025-blockdag-snorter-btc-bull-solaxy-show-strong-potential,"Top Crypto Presale 2025: BlockDAG, Snorter, BTC Bull, & Solaxy Show Strong Potential",brand_blockdag|brand_snorter|brand_btc_bull|phrase_presale,0,0,200,found,,19001,publish,2025-07-10T06:00:00,https://bitcoininfonews.com/top-crypto-presale-2025-blockdag-snorter-btc-bull-solaxy-show-strong-potential/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/top-crypto-presales-2025-blockdag-bitcoin-hyper-best-wallet-token-snorter-lead-market-boom-ahead-of-binance-ama/,top-crypto-presales-2025-blockdag-bitcoin-hyper-best-wallet-token-snorter-lead-market-boom-ahead-of-binance-ama,"Top Crypto Presales 2025: BlockDAG, Bitcoin Hyper, Best Wallet Token & Snorter Lead Market Boom Ahead of Binance AMA",brand_blockdag|brand_snorter|brand_bitcoin_hyper|brand_best_wallet|phrase_presale,0,0,200,found,,28279,publish,2025-10-24T07:00:00,https://bitcoininfonews.com/top-crypto-presales-2025-blockdag-bitcoin-hyper-best-wallet-token-snorter-lead-market-boom-ahead-of-binance-ama/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/top-crypto-presales-for-2025-blockdag-bfx-jet-bolt-space-pay/,top-crypto-presales-for-2025-blockdag-bfx-jet-bolt-space-pay,"Top Crypto Presales for 2025: BlockDAG, BFX, Jet Bolt, Space Pay",brand_blockdag|phrase_presale,0,0,200,found,,26839,publish,2025-10-05T04:00:00,https://bitcoininfonews.com/top-crypto-presales-for-2025-blockdag-bfx-jet-bolt-space-pay/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/top-crypto-presales-in-2025-bitcoin-hyper-blockdag-token6900-maxi/,top-crypto-presales-in-2025-bitcoin-hyper-blockdag-token6900-maxi,"Top Crypto Presales in 2025: Bitcoin Hyper, BlockDAG, TOKEN6900 & MAXI",brand_blockdag|brand_bitcoin_hyper|phrase_presale,0,0,200,found,,21553,publish,2025-08-09T01:00:00,https://bitcoininfonews.com/top-crypto-presales-in-2025-bitcoin-hyper-blockdag-token6900-maxi/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/top-crypto-presales-in-2025-blockdag-lightchain-ai-and-bitcoin-bull-offer-early-investment-potential/,top-crypto-presales-in-2025-blockdag-lightchain-ai-and-bitcoin-bull-offer-early-investment-potential,"Top Crypto Presales in 2025: BlockDAG, Lightchain AI, and Bitcoin Bull Offer Early Investment Potential",brand_blockdag|brand_btc_bull|phrase_presale,0,0,200,found,,15902,publish,2025-05-31T03:00:00,https://bitcoininfonews.com/top-crypto-presales-in-2025-blockdag-lightchain-ai-and-bitcoin-bull-offer-early-investment-potential/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/top-crypto-presales-to-buy-now-blockdag-bitcoin-hyper-snorter-token/,top-crypto-presales-to-buy-now-blockdag-bitcoin-hyper-snorter-token,"Top Crypto Presales to Buy Now: BlockDAG, Bitcoin Hyper & Snorter Token",brand_blockdag|brand_snorter|brand_bitcoin_hyper|phrase_presale|phrase_buy_now,0,0,200,found,,18431,publish,2025-06-30T21:00:00,https://bitcoininfonews.com/top-crypto-presales-to-buy-now-blockdag-bitcoin-hyper-snorter-token/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/top-crypto-presales-to-invest-in-for-1000x-gains-blockdags-presale-nears-430m-while-maxi-doge-paydax-lag-behind/,top-crypto-presales-to-invest-in-for-1000x-gains-blockdags-presale-nears-430m-while-maxi-doge-paydax-lag-behind,Top Crypto Presales to Invest in for 1000x Gains! BlockDAG’s Presale Nears $430M While Maxi Doge & Paydax Lag Behind,brand_blockdag|brand_maxi_doge|phrase_presale|phrase_roi,0,0,200,found,,27928,publish,2025-10-22T10:00:00,https://bitcoininfonews.com/top-crypto-presales-to-invest-in-for-1000x-gains-blockdags-presale-nears-430m-while-maxi-doge-paydax-lag-behind/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/top-crypto-to-buy-now-blockdag-ceo-shares-roadmap-update/,top-crypto-to-buy-now-blockdag-ceo-shares-roadmap-update,Top Crypto to Buy Now: BlockDAG CEO Shares Roadmap Update,brand_blockdag|phrase_buy_now,0,0,200,found,,17997,publish,2025-06-23T21:00:00,https://bitcoininfonews.com/top-crypto-to-buy-now-blockdag-ceo-shares-roadmap-update/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/top-crypto-to-buy-now-blockdag-tron-stellar-ethena-heat-up-the-market/,top-crypto-to-buy-now-blockdag-tron-stellar-ethena-heat-up-the-market,"Top Crypto to Buy Now? BlockDAG, TRON, Stellar, & Ethena Heat Up the Market",brand_blockdag|phrase_buy_now,0,0,200,found,,17482,publish,2025-06-16T02:00:00,https://bitcoininfonews.com/top-crypto-to-buy-now-blockdag-tron-stellar-ethena-heat-up-the-market/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/top-crypto-to-buy-now-blockdag-tron-toncoin-cardano/,top-crypto-to-buy-now-blockdag-tron-toncoin-cardano,"Top Crypto to Buy Now: BlockDAG, Tron, Toncoin & Cardano",brand_blockdag|phrase_buy_now,0,0,200,found,,16376,publish,2025-06-03T06:00:00,https://bitcoininfonews.com/top-crypto-to-buy-now-blockdag-tron-toncoin-cardano/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/top-cryptos-to-buy-now-blockdag-near-tia-render-top-picks-for-2025/,top-cryptos-to-buy-now-blockdag-near-tia-render-top-picks-for-2025,"Top Cryptos to Buy Now: BlockDAG, NEAR, TIA, Render; Top Picks For 2025",brand_blockdag|phrase_buy_now,0,1,200,found,,9357,publish,2025-04-24T06:00:00,https://bitcoininfonews.com/top-cryptos-to-buy-now-blockdag-near-tia-render-top-picks-for-2025/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/top-presale-crypto-2025-blockdag-subbd-snorter-token-bitcoin-hyper-surge/,top-presale-crypto-2025-blockdag-subbd-snorter-token-bitcoin-hyper-surge,"Top Presale Crypto 2025: BlockDAG, SUBBD, Snorter Token, Bitcoin Hyper Surge",brand_blockdag|brand_snorter|brand_bitcoin_hyper|phrase_presale,0,0,200,found,,18255,publish,2025-06-28T04:00:00,https://bitcoininfonews.com/top-presale-crypto-2025-blockdag-subbd-snorter-token-bitcoin-hyper-surge/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/top-presale-crypto-alert-wallet-0xf0a4-c78-picks-up-2-05m-bdag-ahead-of-may-13-deadline/,top-presale-crypto-alert-wallet-0xf0a4-c78-picks-up-2-05m-bdag-ahead-of-may-13-deadline,Wallet 0xf0a4...c78 Wins Buyer Battle With 2.05M BDAG as BlockDAG Cements Status as Top Presale Crypto,brand_blockdag|phrase_presale,0,0,200,found,,11683,publish,2025-05-05T14:00:00,https://bitcoininfonews.com/top-presale-crypto-alert-wallet-0xf0a4-c78-picks-up-2-05m-bdag-ahead-of-may-13-deadline/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/top-trending-crypto-to-buy-now-blockdag-takes-the-spotlight-with-inter-milan-nba-buzz/,top-trending-crypto-to-buy-now-blockdag-takes-the-spotlight-with-inter-milan-nba-buzz,Top-Trending Crypto to Buy Now: BlockDAG Takes the Spotlight with Inter Milan & NBA Buzz,brand_blockdag|phrase_buy_now,0,0,200,found,,17090,publish,2025-06-10T02:00:00,https://bitcoininfonews.com/top-trending-crypto-to-buy-now-blockdag-takes-the-spotlight-with-inter-milan-nba-buzz/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/tron-80-surge-dogecoin-breakout-setup-while-blockdag-raises-331m-presale/,tron-80-surge-dogecoin-breakout-setup-while-blockdag-raises-331m-presale,"TRON 80% Surge, Dogecoin Breakout Setup While BlockDAG Raises $331M Presale",brand_blockdag|phrase_presale,0,0,200,found,,18711,publish,2025-07-05T18:00:00,https://bitcoininfonews.com/tron-80-surge-dogecoin-breakout-setup-while-blockdag-raises-331m-presale/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/tron-targets-0-38-link-eyes-28-as-blockdag-nears-405m-presale/,tron-targets-0-38-link-eyes-28-as-blockdag-nears-405m-presale,"Tron Targets $0.38, LINK Eyes $28 as BlockDAG Nears $405M Presale",brand_blockdag|phrase_presale,0,0,200,found,,25168,publish,2025-09-14T04:00:00,https://bitcoininfonews.com/tron-targets-0-38-link-eyes-28-as-blockdag-nears-405m-presale/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/trump-coin-unlock-nears-uni-struggles-blockdag-3025-roi-gains-traction/,trump-coin-unlock-nears-uni-struggles-blockdag-3025-roi-gains-traction,"TRUMP Coin Unlock Nears, UNI Struggles & BlockDAG’s 3025% ROI Gains Traction",brand_blockdag|phrase_roi,0,0,200,found,,19077,publish,2025-07-11T06:00:00,https://bitcoininfonews.com/trump-coin-unlock-nears-uni-struggles-blockdag-3025-roi-gains-traction/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/trx-and-pengu-rally-while-bdag-presale-surges-to-346m/,trx-and-pengu-rally-while-bdag-presale-surges-to-346m,TRX and PENGU Rally While BDAG Presale Surges to $346M,brand_blockdag|phrase_presale,0,0,200,found,,19837,publish,2025-07-22T06:00:00,https://bitcoininfonews.com/trx-and-pengu-rally-while-bdag-presale-surges-to-346m/,200,trashed,trash
BlockDAG,https://bitcoininfonews.com/trx-climbs-uni-surges-blockdag-tops-with-303m-presale/,trx-climbs-uni-surges-blockdag-tops-with-303m-presale,"TRX Climbs, UNI Surges, BlockDAG Tops with $303M Presale",brand_blockdag|phrase_presale,0,0,200,found,,17407,publish,2025-06-14T21:00:00,https://bitcoininfonews.com/trx-climbs-uni-surges-blockdag-tops-with-303m-presale/,200,trashed,trash
