id,source,matching,destination,type,category,status,ignore
,link-whale-activity-avax-user-growth-rise-as-web3-ai-presale-passes-7-1m/,exact,DELETE,301,,active,
,om-fund-rises-hyper-volume-hits-159b-web3-ais-wai-surge-in-presale/,exact,DELETE,301,,active,
,pepe-jumps-80-uniswap-expands-web3-ais-presale-hits-4-5m/,exact,DELETE,301,,active,
,pi-volume-dips-below-40m-bnb-eyes-700-web3-ai-promises-1747-roi/,exact,DELETE,301,,active,
,render-surges-algo-bounces-back-web3-ai-offer-1747-roi/,exact,DELETE,301,,active,
,ripple-targets-2-40-cardano-holds-above-0-50-and-web3-ai-becomes-a-1747-best-crypto-to-buy-right-now/,exact,DELETE,301,,active,
,shib-and-tao-lose-steam-while-web3-ai-presale-climbs-past-8-5m/,exact,DELETE,301,,active,
,shib-trend-shifts-hype-hits-6b-web3-ais-presale-reaches-4-1m/,exact,DELETE,301,,active,
,shiba-inu-70-forecast-ethereum-price-drop-and-web3-ai-1747-roi-presale/,exact,DELETE,301,,active,
,shiba-inu-dogecoin-and-web3-ai-top-crypto-to-buy-now-with-price-outlook-and-presale-insights/,exact,DELETE,301,,active,
,solana-and-xrp-show-strength-while-web3-ai-builds-toward-1747-roi-as-best-crypto-to-buy-now/,exact,DELETE,301,,active,
,top-bullish-cryptos-to-buy-now-web3-ai-filecoin-pepe/,exact,DELETE,301,,active,
,top-crypto-picks-right-now-web3-ai-leads-with-1747-roi-potential/,exact,DELETE,301,,active,
,top-crypto-to-buy-now-web3-ai-cosmos-celestia-stellar/,exact,DELETE,301,,active,
,uniswap-founder-weighs-in-on-sol-snx-price-prediction-web3-ai-token-in-focus/,exact,DELETE,301,,active,
,web3-ai-forecasts-1747-roi-as-shib-inflows-rise-and-cardano-tests-support/,exact,DELETE,301,,active,
,web3-ai-hits-3m-presale-in-24-hours-can-it-surpass-dot-and-litecoin-in-2025/,exact,DELETE,301,,active,
,web3-ai-offers-1747-roi-shib-struggles-om-soars-to-6-43/,exact,DELETE,301,,active,
,web3-ai-offers-1747-roi-solana-eyes-420-hedera-holds-at-0-18/,exact,DELETE,301,,active,
,web3-ai-offers-700-roi-potential-ada-eyes-9-50-sol-grows-34/,exact,DELETE,301,,active,
,web3-ai-presale-raises-over-5m-mark-doge-avax-activity-rise/,exact,DELETE,301,,active,
,web3-ai-presale-surges-eth-drops-17-xrp-etf-trends/,exact,DELETE,301,,active,
,web3-ai-projects-1747-roi-as-dot-hits-3-99-and-ada-rebounds-to-0-68/,exact,DELETE,301,,active,
,web3-ai-reshapes-ai-crypto-tools-with-4m-presale-1747-roi/,exact,DELETE,301,,active,
,web3-ai-vs-solana-bnb-which-one-stands-out-as-the-best-crypto-to-buy-now/,exact,DELETE,301,,active,
,wif-atom-price-analysis-web3-ais-presale-builds-momentum/,exact,DELETE,301,,active,
,xrp-eyes-70-ada-looks-to-10-but-web3-ais-1747-roi-makes-it-2025s-boldest-crypto-move/,exact,DELETE,301,,active,
,xrp-price-prediction-kaspa-liquidity-trap-and-web3-ais-wai-presale-explosion/,exact,DELETE,301,,active,
,xrp-rebounds-bnb-recovers-but-web3-ais-0-100-presale-could-deliver-100x-utility-gains/,exact,DELETE,301,,active,
,xrp-surges-past-2-ada-holds-0-58-web3-ai-presale-could-outpace-them-with-1747-roi-potential/,exact,DELETE,301,,active,
,xrp-targets-2-40-eth-supply-grows-while-web3-ai-leads-with-1584-roi/,exact,DELETE,301,,active,
